Student_ID,Age,Gender,Attendance_%,Study_Hours_per_Day,Assignments_Completed,Previous_Semester_Marks,Internal_Assessment_Marks,Class_Participation,Discipline_Score,Internet_Access,Parental_Education,Family_Income,Sleep_Hours,Extra_Curricular_Activities,Screen_Time_Hours,Tuition,Stress_Level,Learning_Style,Performance_Category,Pass_Fail,Final_Grade
STU6875,16,Male,45.24087930888575,5.779531225988607,0,90.2439394156577,87.16710369987304,5,9,Yes,High School,Very High,11.78910976907631,3,10.738673907167357,Partial,1,Auditory,Poor,Fail,22.11303133081782
STU6876,23,Other,83.06367203527616,5.797334157337383,3,67.66315931870238,98.69264418901658,7,8,No,Master,Very High,6.6634491863806975,2,1.099778699515765,Partial,7,Auditory,Poor,Fail,35.21387101384087
STU6877,18,Female,93.67721614408403,4.734857389521645,7,82.3428743503692,50.644607398970095,8,6,No,High School,High,3.107756699277277,2,9.310480646898327,Yes,1,Kinesthetic,Poor,Fail,43.58905053708069
STU6878,21,Female,96.20632418122514,1.1376687585178145,10,68.35703283005128,31.048772704240342,6,8,No,High School,Low,10.210582678442968,0,8.057610328840568,Partial,8,Visual,At Risk,Fail,16.65703448998679
STU6879,22,Male,77.07992370981935,4.157714327090302,6,68.22381922610302,65.35436160487427,0,9,Limited,PhD,Very High,7.615969886897211,2,1.7828840741449015,Partial,7,Auditory,Poor,Fail,40.14585341425871
STU6880,16,Male,43.16647495595691,2.021329604027768,6,49.933263090808566,95.51944305159408,8,10,No,High School,Very High,4.352097390415828,4,5.006751936994278,Partial,10,Visual,At Risk,Fail,5.555191573536808
STU6881,21,Male,84.4517577977064,7.989380434810242,4,44.08823391890226,73.24893889748091,8,3,No,Bachelor,Medium,3.206425752891982,1,8.738460764257882,Yes,3,Auditory,Poor,Fail,15.402987546811573
STU6882,22,Female,46.60571831571318,2.1356955208097643,3,49.52431570912577,68.17276314664919,9,2,Yes,High School,High,11.929420994943637,5,8.692843069845399,Partial,1,Visual,At Risk,Fail,11.902049852539314
STU6883,21,Other,80.18488706126944,1.845486747691588,9,60.85865236466692,44.74335814736086,1,1,Limited,High School,High,8.826153958260948,4,8.29220341036912,No,6,Reading,At Risk,Fail,12.681001548692079
STU6884,19,Other,86.76195014487254,4.991065240992357,5,86.6713077494689,68.50718558672135,1,4,Yes,PhD,High,7.192212129803194,3,1.8710912779254159,No,10,Kinesthetic,Average,Pass,50.09410883829464
STU6885,16,Male,83.55188264958836,4.087590505757041,1,88.02937751127023,90.77423979753536,6,0,No,Master,High,6.005264749600089,3,9.330695059178218,Partial,7,Visual,At Risk,Fail,18.32479899995516
STU6886,24,Male,97.11302834566783,0.1708233060361133,0,41.43644712509027,50.04207910343743,4,5,Yes,Master,Very High,3.6497672909829113,0,1.5847917689182678,No,4,Reading,At Risk,Fail,5.09578808757434
STU6887,19,Other,84.28877706804337,1.0362654319397588,6,68.69984399080158,39.36429231554765,4,1,Yes,Master,Medium,8.807994970185877,2,11.770903973406107,No,2,Auditory,At Risk,Fail,15.279410578039782
STU6888,22,Male,81.5925866789085,6.488343534620101,3,59.12194060743995,58.47660575894682,0,8,Limited,PhD,Low,6.320742577062203,3,1.8604366106720982,No,7,Kinesthetic,Average,Pass,60.99113103731791
STU6889,22,Other,55.70459033098614,3.8695356411804847,6,69.96550079467143,50.095023545945836,5,4,Limited,Master,Low,11.907196496800324,4,7.117455967461181,No,2,Kinesthetic,Average,Pass,39.681538138518
STU6890,17,Other,95.4861211861541,1.168121718584115,5,75.33363709119186,57.59407947997325,7,1,Limited,High School,Low,3.97654978072846,0,9.304109831053388,No,4,Visual,Poor,Fail,26.77939195784364
STU6891,16,Other,50.772632247650016,3.721940502685869,10,49.57283949031992,27.658371204634882,3,3,Yes,Bachelor,Medium,5.215105959846341,1,0.08859498525735843,Partial,1,Reading,At Risk,Fail,7.478183196177401
STU6892,23,Other,94.29379668838757,2.0251926646592295,8,94.34696673591141,46.89679995330195,2,5,Limited,Bachelor,Medium,6.63099828371945,1,8.640260870511062,Partial,3,Visual,Poor,Fail,19.591342909919273
STU6893,23,Female,58.759752600754624,1.78873168889875,9,95.48137085014122,86.12382455153595,9,3,Yes,Bachelor,Very High,10.17664634617731,1,2.688986658589322,No,1,Visual,Average,Pass,55.65285028527653
STU6894,22,Other,47.809815632660126,7.661802211560835,5,37.37504197844953,52.025688737146396,9,4,Yes,Master,Very High,9.992961825361693,1,2.1692231364510466,Yes,5,Kinesthetic,Average,Pass,53.66770475281519
STU6895,23,Male,89.60098163627023,2.896196214861928,2,79.21129367813533,97.43160808522605,0,3,No,PhD,Very High,5.1975972555554435,0,0.8907417301684593,Yes,7,Reading,At Risk,Fail,6.3093524410773565
STU6896,18,Male,40.14972721604975,0.37144883737871304,6,32.32624431864639,76.70758489593928,3,3,Yes,PhD,Very High,6.251282562217144,5,2.2944930669992742,Partial,8,Reading,At Risk,Fail,0.0
STU6897,17,Male,89.92529906084984,7.762613381098422,8,33.25946585350991,49.282926923517365,1,2,No,Master,High,3.5320078172071554,2,7.319095697639895,No,2,Visual,Poor,Fail,32.88143330772996
STU6898,22,Male,55.73871052275855,6.358716598177263,10,97.04599398581153,40.13309508115866,4,8,Yes,PhD,Medium,6.405512542255083,0,11.989134683712674,Partial,3,Visual,Poor,Fail,38.8543747422239
STU6899,23,Female,93.08327636533727,2.035306452513268,9,78.63971944092208,74.82943896737952,9,2,No,High School,Low,4.514925907781921,4,6.811059844285095,Yes,10,Visual,Poor,Fail,39.31921176716035
STU6900,16,Other,81.48875093449475,3.271134677643131,5,52.71791408936349,44.19571919827013,0,3,Limited,PhD,Low,11.275971950306866,5,7.256941423262925,Yes,3,Kinesthetic,Poor,Fail,25.675302563333794
STU6901,24,Other,79.97099997103541,6.898316596761028,6,76.89143674221233,94.15142558862206,8,7,No,Master,Medium,10.271979688481718,4,4.67208798752125,Yes,10,Auditory,Average,Pass,39.92999550439345
STU6902,19,Male,61.91917378989061,2.859308154586194,7,89.2084535457577,29.306870510154866,8,4,Yes,PhD,High,4.485607461352932,2,0.4506821119811315,No,6,Kinesthetic,Average,Pass,46.997381035055284
STU6903,19,Male,43.56417843344626,4.539232336052791,3,90.96324334879127,22.29922676572901,4,6,No,PhD,Low,7.416925449114561,1,8.781110778597727,No,9,Auditory,At Risk,Fail,9.302619251788377
STU6904,18,Male,89.80438589233464,4.278854957316901,4,31.436384531691573,37.68214203616143,0,5,No,High School,Medium,11.624922291080447,3,0.9392361129767122,Partial,1,Reading,At Risk,Fail,18.362574057803222
STU6905,21,Other,50.25422771059168,3.210356389030397,3,87.2759605187185,68.52953066409698,2,0,Limited,High School,Very High,6.695452498968374,4,8.628233226170769,No,8,Reading,Poor,Fail,21.73378142731258
STU6906,16,Female,62.33551851368513,5.116015214509729,0,89.72419005419528,86.79696016577063,6,1,No,Bachelor,Low,7.032808613178019,0,10.01253733910011,Partial,3,Kinesthetic,Poor,Fail,36.32605220967772
STU6907,21,Female,76.0212811305449,3.7863258984150905,5,71.68991434289683,33.610245595504544,4,9,Limited,PhD,Very High,6.073548604785372,2,2.6841842803226976,No,10,Visual,Poor,Fail,27.508733920819754
STU6908,17,Female,68.9352243136373,0.16984393339178272,6,63.59326904850157,66.77782872051341,10,4,No,Master,High,7.430391005837639,4,9.309179410685708,Yes,1,Reading,At Risk,Fail,23.930588592565776
STU6909,24,Female,51.91963811027908,6.5150648611835,1,37.76992420383386,31.53224799879468,8,9,No,Master,Low,8.3690854583828,5,10.945144218549371,Yes,4,Visual,Poor,Fail,26.430698846639853
STU6910,17,Male,48.43698141293704,0.9052462620297543,5,46.77296877682294,65.05429186644447,3,2,Yes,High School,Low,3.8095603427582567,3,6.690398902595435,Yes,4,Auditory,Poor,Fail,31.107113451718323
STU6911,22,Other,47.39477633501744,3.7127194471309073,10,64.33395837657969,21.454582248982746,4,7,Yes,Bachelor,Medium,3.8327801930580407,2,5.127512373793346,No,8,Kinesthetic,At Risk,Fail,7.969140063324481
STU6912,16,Male,91.78047288995205,4.639206327419977,1,90.55557978214571,64.62456707352175,2,7,Limited,High School,Low,9.921184047561475,5,6.617982820122881,Yes,10,Reading,Poor,Fail,24.799046109855187
STU6913,22,Female,41.89357294368002,5.644048433546327,9,86.21940497595261,61.742067037212905,7,1,Limited,High School,Low,11.844797855542257,0,9.665986899789262,No,6,Auditory,Poor,Fail,35.85855987839258
STU6914,20,Male,98.62085557599366,3.2863722823035957,4,64.71507066431155,23.427835140892803,2,5,Yes,High School,Medium,7.421192447809181,2,7.398360815812293,Partial,9,Visual,Poor,Fail,28.984222260686472
STU6915,23,Female,51.911721423124845,5.8843878962442515,0,84.99389159813353,75.153351292855,5,6,Limited,Master,Low,10.752407101508812,3,6.770451581041817,No,4,Kinesthetic,Poor,Fail,23.164958887600406
STU6916,19,Other,46.61933781274469,1.050800677748562,2,83.60133625115162,65.78036413936422,6,6,Yes,PhD,Medium,10.82073955528041,3,4.8665421308553825,Yes,10,Auditory,Poor,Fail,17.31948838470915
STU6917,22,Female,74.61829928660771,5.227564386166232,3,70.53107459566252,69.84778232414963,1,2,No,PhD,High,6.326033455849565,5,0.3101340457493742,No,3,Kinesthetic,Average,Pass,36.7309899248045
STU6918,21,Male,44.7991574764418,6.6107114206856235,3,45.422781740237674,62.381915721331765,6,8,Limited,Master,Very High,5.959669387913321,2,1.7651946263886602,No,5,Auditory,Average,Pass,52.107260700073944
STU6919,20,Other,76.1471957898157,7.11555178270001,1,54.36026381318946,77.7594897717124,2,6,No,Master,High,9.566410028762702,0,6.145871356699693,No,10,Reading,At Risk,Fail,12.03908370101188
STU6920,19,Female,91.03759868881679,4.636531967631114,7,41.48451851346927,62.00030914512021,2,0,Yes,Bachelor,High,11.194724928568391,1,7.7501309075633085,Partial,3,Reading,At Risk,Fail,15.660861330087819
STU6921,22,Female,42.87388128804549,2.5031615846002984,5,30.500535449593148,93.78158151413795,4,8,Limited,Master,High,10.682430460584781,4,2.151026904249478,Yes,9,Auditory,Poor,Fail,25.519651867761432
STU6922,20,Other,87.99211627171265,1.3068520937090113,8,35.636780193900556,95.48074663711867,3,10,Limited,Bachelor,High,5.873613019973764,3,8.14998596346878,No,8,Kinesthetic,Poor,Fail,31.0508022412334
STU6923,20,Male,63.66864645892712,2.764470023019559,5,83.17379440751873,78.13403932830042,9,5,Limited,PhD,Medium,6.195298590329772,4,6.2825918001861,Partial,3,Reading,Poor,Fail,24.78450957532421
STU6924,16,Other,49.5694380298726,4.319794985235518,2,32.34403055372484,92.94095981316852,6,5,Limited,PhD,Medium,9.626124590297321,5,8.042977538630975,Yes,1,Reading,Poor,Fail,39.09814790866664
STU6925,17,Male,50.565788816047544,1.5706417919324842,1,57.98968471698875,93.85238575688905,2,6,No,Bachelor,Low,5.8566767121806,0,6.326740688410922,No,5,Reading,Poor,Fail,21.31524142781499
STU6926,20,Female,95.12587262165357,7.6201192455447435,8,99.0046232170367,40.95987709869968,8,1,Limited,Master,Low,10.667761542135995,3,5.134812197646941,Yes,6,Auditory,Poor,Fail,31.333571518798372
STU6927,18,Female,46.63634511643987,7.177083430983275,2,85.66674524671541,99.51437424555874,0,10,Limited,Master,High,7.5834555796601855,3,3.7724037335874954,Yes,5,Visual,Poor,Fail,28.099122936421235
STU6928,17,Other,92.00696722693942,0.26365755892345,5,82.54323235274148,41.394946312365725,1,1,Limited,Bachelor,High,5.633937165954354,2,1.9931347084291304,Partial,7,Auditory,At Risk,Fail,0.0
STU6929,19,Female,72.65467725901688,4.495694385843111,9,49.22961375812075,21.48313664886608,10,3,Limited,Master,Low,5.577254070625491,5,1.0340736923291423,Yes,7,Auditory,Poor,Fail,22.40504552014028
STU6930,19,Other,42.34337072898634,6.314470321972905,1,74.92111509276009,96.97799707002434,8,1,Yes,High School,High,10.055378353283809,2,10.277754529031156,No,2,Auditory,At Risk,Fail,16.78457792768429
STU6931,19,Female,67.8685687430403,1.9631356794720558,6,64.90982933790681,37.8974433712175,10,6,No,Bachelor,Medium,4.121972347166373,2,6.520827050593864,No,8,Auditory,At Risk,Fail,20.05569197353767
STU6932,19,Female,89.04697086857803,4.191169859141951,0,73.66770809228449,66.72966906099732,7,9,Yes,Master,Medium,11.38734683611733,4,11.851624108018369,Partial,2,Auditory,At Risk,Fail,17.32473660445179
STU6933,18,Male,83.57216725834603,3.247935059275032,8,60.50712832954479,97.65345259799899,6,8,No,Bachelor,High,6.720965142179619,4,10.126423427144989,Yes,10,Visual,Poor,Fail,46.79740073380608
STU6934,22,Other,69.32694506108308,1.5723701137446113,0,67.16741282121978,23.95603162556176,8,1,Limited,Bachelor,Medium,10.5952778098404,4,1.4019356581594766,No,10,Auditory,Poor,Fail,28.00184943929901
STU6935,24,Other,91.60299278177303,4.917899071006581,8,99.18773743123771,41.544956292409985,4,0,Limited,Master,Low,10.130743475988897,2,10.45448523837689,No,4,Reading,Poor,Fail,22.497806784810834
STU6936,20,Female,47.22188570681378,7.949537403254648,10,53.05189985055753,68.7059178082917,2,0,Yes,Master,Medium,10.01327605672343,1,9.314265376864107,Yes,7,Visual,Average,Pass,37.63176188993382
STU6937,19,Male,94.59646320354213,2.922298082239559,0,45.15169414390308,81.00464452665148,1,1,No,Bachelor,High,9.070080665666577,2,11.852052814752788,No,6,Auditory,At Risk,Fail,9.863471743559687
STU6938,17,Male,90.78647250900093,4.419032066115736,0,61.394610998150604,84.5893157481554,5,2,Limited,Master,Medium,7.495025201942949,1,10.66390795896931,Partial,10,Reading,At Risk,Fail,0.2831972203876445
STU6939,17,Other,82.49660953943416,2.6228374529720044,7,66.7024357426337,90.70763017807607,1,0,No,Master,High,6.509176367493458,5,4.288171676135699,Yes,2,Reading,Poor,Fail,34.60638494113319
STU6940,20,Other,89.07326452772496,7.015588934419975,0,35.99401853706081,33.474882038540635,7,7,No,Bachelor,High,8.227011390759309,1,7.702800308258643,Partial,4,Reading,Poor,Fail,21.761036327392283
STU6941,22,Female,72.62893041055996,6.916821603389545,7,86.41804155249991,49.60298646777758,4,5,No,High School,Medium,7.742744846075086,3,7.647905942973893,Yes,3,Visual,Poor,Fail,21.224530791255464
STU6942,24,Other,80.50974574586002,1.430187103583762,2,59.543695138642484,77.14034000015872,10,2,No,PhD,High,6.159332546430013,4,11.295034601651647,Yes,6,Kinesthetic,Poor,Fail,23.241759020085283
STU6943,22,Female,73.63588424246673,7.1995909939044855,3,58.923078368172284,77.22480304104342,1,8,Yes,Master,Very High,7.438913921064993,3,2.076038281638349,No,6,Auditory,Poor,Fail,21.693009351303086
STU6944,20,Male,61.32571183047696,1.212069688448537,1,76.11878912782842,44.644374311740876,5,3,Limited,PhD,Medium,6.285869719042893,0,5.294633537657795,Partial,8,Kinesthetic,At Risk,Fail,14.317922541845691
STU6945,21,Other,74.13164784167066,0.763519677002674,5,84.12710333440427,44.337843090553484,5,8,Limited,High School,Very High,8.921382019303373,1,6.974012176513924,Yes,8,Kinesthetic,At Risk,Fail,6.51067753089311
STU6946,18,Male,55.447919951915544,5.223476925612255,6,99.01581888446958,45.6513610839705,7,4,Limited,High School,Low,10.5152668559437,2,0.07225932959552583,Partial,5,Auditory,Poor,Fail,20.918914730367668
STU6947,20,Male,66.41675025044711,3.08723284695916,9,42.14637889466786,91.36641516860689,5,8,No,High School,High,10.08204993157787,4,1.7549820977480697,No,4,Kinesthetic,Poor,Fail,16.7848088871671
STU6948,23,Female,56.84652443561459,4.245924747694966,2,54.18889784175032,92.76086101503985,2,7,No,High School,Very High,6.066231810347937,1,7.76764277897823,Yes,3,Kinesthetic,Poor,Fail,24.667087084804326
STU6949,16,Male,47.37326736768334,5.220566255499707,8,41.77800881155598,21.18619804678719,7,1,No,PhD,High,7.584775444641466,5,5.667371379355897,Partial,9,Visual,Poor,Fail,23.616712191570024
STU6950,16,Female,59.31171138339437,0.42269790234387905,2,91.65985197590811,46.00131132709224,1,4,No,Master,High,3.0959066941598112,5,3.101928521398707,Yes,5,Reading,At Risk,Fail,15.034517467399803
STU6951,22,Female,91.11923309108624,2.343625368727947,6,68.39452670635282,51.36284217441915,8,0,Yes,PhD,Low,10.832503253019196,5,2.2717693823544787,No,4,Visual,Poor,Fail,31.96900896381204
STU6952,20,Male,62.86484623853835,3.6872504941509368,3,89.67080669936985,98.5908388243706,5,0,No,High School,Medium,5.208562432667479,2,9.063602650522785,Partial,2,Visual,At Risk,Fail,12.921365287255796
STU6953,20,Male,84.88021893813215,2.132699278447455,4,98.96577037331446,95.53342556680013,0,2,No,Bachelor,Medium,6.969823447285211,1,5.965015191257047,Yes,6,Kinesthetic,At Risk,Fail,13.617632208406771
STU6954,16,Female,50.51187125428967,0.3917710742841676,8,68.51446765841331,70.2660091842628,3,0,No,Master,Low,4.372954005170534,2,3.461711793673136,Yes,5,Reading,At Risk,Fail,6.353900737113333
STU6955,24,Female,65.4651495500585,0.693412585848427,2,38.270627343350185,23.6644241037453,0,5,No,PhD,High,9.102977151805337,1,4.104536387868174,No,2,Kinesthetic,Poor,Fail,20.121725510066312
STU6956,16,Male,46.89136416011059,6.413982950029868,2,55.28874046276738,35.29736437568101,2,5,Yes,PhD,Low,7.907678910213672,0,9.150467264701419,No,5,Visual,At Risk,Fail,6.279562873290621
STU6957,20,Female,48.31726380204938,7.291094073703408,8,32.53325080880647,54.736500807406,9,4,No,Master,Medium,6.283107803886308,5,4.495233731972236,Yes,8,Reading,Average,Pass,51.3327728892291
STU6958,24,Female,77.04618279340414,1.2178664194435909,8,89.45106628553734,96.72284999182297,5,8,Limited,PhD,High,7.816742798245977,2,4.714658788583,No,4,Visual,Poor,Fail,23.891787783052013
STU6959,19,Other,76.44890904694066,1.9940956583318856,3,31.25208591248302,27.576351143064592,2,10,No,PhD,Medium,4.5186292877440275,2,6.191049994235641,No,1,Kinesthetic,Poor,Fail,24.134119250589627
STU6960,23,Other,52.802314441291735,5.217995237848557,0,71.45294930909589,83.30818817031911,4,3,Yes,PhD,Low,9.98074588931695,2,0.7204497215138401,Partial,8,Visual,Poor,Fail,20.477638899191003
STU6961,21,Other,68.46539165732793,7.634174208739577,0,37.42933001351505,35.295345038545776,7,2,No,High School,Very High,5.393632327015837,0,8.64732165338578,No,7,Reading,Poor,Fail,26.651212232980683
STU6962,18,Other,91.79837001867688,2.396717673066169,8,30.52904889759136,60.628088605287985,7,2,Limited,Master,Very High,8.53522112902418,4,1.0808516450130203,No,9,Kinesthetic,Poor,Fail,30.445063376165184
STU6963,19,Other,50.452090520588975,6.841709009888009,5,47.930530958298334,81.35766533635758,8,0,No,PhD,Low,11.094600338924025,5,10.635602017734161,Partial,8,Reading,Poor,Fail,30.49205990724165
STU6964,17,Female,41.15263198441089,4.048197155603011,4,68.62965351262936,75.39962784287127,3,3,Yes,High School,High,3.347270476012392,5,6.499935388440452,No,7,Kinesthetic,Poor,Fail,23.49601400244777
STU6965,16,Female,79.11970843981433,7.652469112646243,9,35.256153854318825,82.0598255492681,4,6,No,High School,Very High,6.487805486574652,5,11.298522477696604,No,7,Kinesthetic,Poor,Fail,47.499548838504474
STU6966,23,Other,43.2098924853211,1.0900692994255303,2,73.04215180861362,85.08741525660754,3,7,Yes,Master,Very High,4.214259837125717,2,4.829205627319357,No,10,Kinesthetic,At Risk,Fail,5.879196672125826
STU6967,16,Male,98.79641431434675,7.789379185663892,2,77.0394554796184,44.4593939823961,6,5,No,Bachelor,Low,11.177919393197135,2,11.800752811189657,Yes,1,Auditory,Poor,Fail,26.645052995017043
STU6968,16,Other,76.57721702793286,3.5278290226360642,1,97.87886700794164,49.12244762753928,8,6,No,Master,Low,6.240697000503818,3,7.3175782099615825,Partial,6,Visual,At Risk,Fail,9.184853716412533
STU6969,19,Male,68.22378117063835,7.623507123410094,6,92.96759562716859,85.25941395524646,5,4,No,Master,Very High,4.920068339980059,0,1.4809513356764592,Yes,9,Kinesthetic,Poor,Fail,28.629346118105513
STU6970,21,Female,65.79955240145841,3.669521736412154,8,69.67537718051847,23.091448945558355,10,7,Yes,Master,Very High,9.088289181177657,3,6.752608657509377,Partial,7,Auditory,Poor,Fail,30.397617352062525
STU6971,24,Male,74.38423951101589,4.240657072964625,5,85.53553660969955,61.1563758047484,10,9,Limited,Bachelor,High,7.888735086830771,1,0.6279814953138114,No,5,Reading,Poor,Fail,35.05759933118387
STU6972,16,Female,45.43746620321289,6.438200078218568,9,55.45487571528943,93.63236922563561,1,2,No,Master,Low,10.352430135671082,5,5.280961368782435,No,1,Kinesthetic,Average,Pass,45.360733699858876
STU6973,22,Male,95.80114352916974,5.781028005915152,0,70.99985512444897,90.80031942664677,6,7,Yes,Master,High,9.77761342850561,0,8.077417801006828,Yes,10,Reading,Poor,Fail,34.90736177003142
STU6974,20,Female,77.53852411311266,4.956826563338284,5,58.23479189555516,84.34431501109859,2,10,No,PhD,Low,11.772028676575507,4,1.617654680913203,Partial,6,Visual,Average,Pass,43.212485251067086
STU6975,23,Female,51.03870985665453,3.335840188716448,10,53.59292331984403,21.72390706168331,7,9,No,Master,Low,3.814790764792983,5,1.970703679977173,Partial,4,Reading,Poor,Fail,20.8368048641723
STU6976,22,Other,73.75486322587977,6.339506939196847,7,80.93476401124605,91.01496626001584,2,6,Yes,Master,Low,3.7224549152086217,4,9.14747032869633,Partial,3,Visual,Average,Pass,52.375835731106335
STU6977,19,Female,47.995390349980696,7.5858266663145635,7,50.76693810007221,92.93311732181884,8,8,No,Master,Low,11.16624628661446,0,3.266276811056149,Yes,5,Kinesthetic,Poor,Fail,32.12436757748227
STU6978,19,Other,41.05316305349873,0.0784871755442147,9,56.6386589003554,73.09360484989995,0,5,Yes,PhD,Medium,11.601590015396637,5,10.250944811045812,Yes,1,Auditory,Poor,Fail,29.874226880873973
STU6979,21,Other,77.83101911283988,4.702760771621289,2,55.70200997565456,43.91311185802488,5,9,Yes,Bachelor,High,6.659709113416186,2,7.3711287807454156,Yes,7,Reading,Poor,Fail,27.976212443418966
STU6980,21,Other,78.90900051220767,6.9278474318267875,0,90.92823990303617,59.194189707491695,10,9,No,Master,Low,7.102828467057563,0,6.560781928194667,No,3,Auditory,Average,Pass,39.25990112967641
STU6981,24,Male,75.02179496820493,5.224900298764458,4,41.92831289657008,81.0095536614304,9,1,No,PhD,High,6.318284573450023,1,4.739882576880967,Yes,6,Kinesthetic,Poor,Fail,30.828739392462264
STU6982,20,Male,51.008992261601385,6.406634062666694,5,56.703305437595255,85.04229430315306,6,10,Yes,Master,Very High,9.999181875719751,1,11.506813272887445,Partial,7,Reading,Poor,Fail,29.38036357895975
STU6983,23,Female,76.20579150968602,7.160488830791883,9,92.15088542101756,47.46751883849858,2,4,Yes,High School,High,9.937079568991528,5,7.493542323382665,Partial,4,Reading,Poor,Fail,28.20849357886916
STU6984,20,Other,43.39065645547119,6.007608126824463,8,31.071309811500836,46.08537035142341,5,8,Limited,PhD,Medium,4.983776953570682,0,0.9382598011477716,Partial,7,Visual,Poor,Fail,20.902244835586224
STU6985,17,Other,76.55430133431534,5.736139210918129,1,96.35068967296795,78.89449720555147,10,6,Yes,Master,Low,6.455047168769565,2,4.899442374771404,Yes,10,Auditory,Poor,Fail,30.940718388734503
STU6986,21,Female,73.24102114645713,7.7179671309113465,0,92.92302938568385,74.90847055850982,9,10,No,High School,Low,4.91193009333038,4,1.4737321047609533,Yes,8,Kinesthetic,Average,Pass,46.403089392712126
STU6987,24,Other,79.31528985034598,6.909477263132581,6,59.24937024863806,61.055776698389096,2,2,Yes,Master,Medium,3.4196173050634004,4,8.815484310149127,No,10,Kinesthetic,Poor,Fail,23.432786062409733
STU6988,18,Female,93.72853634514362,6.5230229566621905,1,75.71176963262906,53.62083705700114,8,1,No,Master,Low,3.5050931765753592,3,2.999953738526672,Partial,9,Reading,Poor,Fail,35.630212858031676
STU6989,16,Other,91.0214863143722,0.6912268837750091,10,99.3746662435403,72.5727794452274,5,7,Limited,Master,Medium,4.321408118883932,0,0.19624557976312085,Partial,9,Reading,Poor,Fail,17.307311803400662
STU6990,16,Male,98.83925149375233,1.912239065115343,1,68.84638639432438,22.594665627197994,10,7,Yes,PhD,Very High,3.268938316597249,5,11.931696705874426,Partial,7,Kinesthetic,At Risk,Fail,8.200562622317303
STU6991,18,Female,98.5744619761945,4.454048194600716,2,36.782908401192586,26.055166064474147,7,0,No,PhD,Very High,6.80857685648674,2,5.664923168872293,Yes,1,Kinesthetic,At Risk,Fail,11.13766107769121
STU6992,20,Female,86.33918160242516,5.67648083979851,3,89.75487094712881,65.8469403705204,3,1,No,PhD,Low,3.576175593335677,1,0.4187236101497165,No,5,Reading,Poor,Fail,28.084347566268043
STU6993,18,Male,97.38517733066368,2.4257191464038153,6,39.39061301900457,36.822299259308906,7,4,No,High School,Medium,10.626702524624816,0,5.458586715940511,No,10,Reading,Average,Pass,51.180684451137815
STU6994,24,Female,92.03703315334673,0.7466249049665867,0,48.00901589241741,81.98271961702542,4,4,No,Bachelor,Medium,9.40873779657134,3,3.2766279492052783,No,1,Reading,Poor,Fail,30.821606513353196
STU6995,23,Male,83.65494699369837,2.488793494521982,5,91.14607471414655,81.78911796841841,7,6,Limited,Bachelor,Very High,10.052785588649597,2,8.71453110098648,Partial,1,Visual,Average,Pass,32.168097446671034
STU6996,18,Other,44.523055278625314,6.168233444644153,10,47.92204482862054,76.79696644941767,1,4,No,PhD,High,8.55732106370522,4,0.09179060893403035,Yes,2,Auditory,Poor,Fail,32.57336459177474
STU6997,24,Male,42.942993296193265,7.019208234730985,6,82.15601514569244,92.28821485149872,2,8,Yes,Bachelor,Medium,8.974895986568765,2,1.6434997696511515,No,3,Auditory,Average,Pass,53.461516579505854
STU6998,21,Male,90.25597405034623,7.303229186754742,2,61.3371575131204,31.26679505247912,9,0,Limited,Master,Low,4.020690304004156,2,4.246294459553754,Partial,9,Auditory,At Risk,Fail,7.446291510478484
STU6999,22,Female,69.37935147230189,3.030933433153182,2,83.18242619426225,40.73922699479215,3,4,No,Bachelor,Low,3.523508836801035,4,4.760708341978175,Yes,3,Kinesthetic,Poor,Fail,33.823822190113624
STU7000,19,Other,88.87640106249526,2.980308598881572,1,46.26465715274313,40.18394180834643,0,2,Limited,Bachelor,Low,11.902927009774146,2,5.85361099530634,No,4,Kinesthetic,At Risk,Fail,0.0
STU7001,19,Male,58.775096239313164,3.2536597677743284,4,59.36958674712312,82.59109408708193,4,9,Yes,High School,Medium,6.3565442547972095,5,4.2386737713309754,Partial,3,Auditory,Poor,Fail,12.511439955103498
STU7002,17,Other,63.858991499380764,3.006475755371582,6,52.2712937014099,61.70757265878258,2,10,Limited,Bachelor,Very High,3.4614301731478703,4,4.784278348914305,No,2,Visual,Poor,Fail,23.3761557737685
STU7003,20,Male,82.01120326071592,5.329572860057677,10,47.43308293874243,40.214063207982875,6,5,Limited,PhD,Low,4.436813928577399,1,5.817337684860674,No,4,Reading,Poor,Fail,35.11983964976597
STU7004,23,Female,94.9196042159256,2.866586097055942,2,52.01009060177732,30.914171345737593,1,0,No,Master,Medium,10.867853972248543,2,11.188107258688788,Yes,10,Visual,At Risk,Fail,4.755836336224722
STU7005,22,Male,45.26568846873316,0.16275149291396662,6,52.60945392289303,91.44130677317226,10,1,No,Master,Medium,4.852188089644196,1,6.322477922955587,No,9,Kinesthetic,At Risk,Fail,17.475744195424035
STU7006,22,Male,91.68868867807637,3.512196805502974,7,96.87647355594292,75.37032373769563,0,8,No,PhD,Medium,7.203378641443225,0,5.163610736930114,Yes,6,Kinesthetic,Poor,Fail,28.540646463756623
STU7007,21,Other,87.58076349276192,1.793216529428702,2,67.3261232829872,62.28199932955111,1,8,No,PhD,Low,9.007267673983161,0,0.574142306867448,No,1,Visual,At Risk,Fail,15.428104773831585
